CandidateID,YearsExperience,EducationLevel,SkillScore,Certifications,ShouldHire
2986,3,Master’s,72.27,1,0
2987,10,Master’s,70.84,4,1
2988,3,Master’s,73.67,0,0
2989,4,Bachelor’s,77.4,0,0
2990,9,Master’s,89.85,2,1
2991,10,PhD,70.39,0,1
2992,0,Master’s,72.2,2,0
2993,4,Bachelor’s,58.04,5,0
2994,8,High School,83.34,1,1
2995,5,Master’s,73.58,0,1
2996,20,Master’s,73.38,3,1
2997,5,Bachelor’s,79.33,0,1
2998,10,Master’s,93.3,0,0
2999,4,Bachelor’s,69.52,1,0
3000,2,Bachelor’s,65.45,1,0
3001,0,High School,56.41,1,0
3002,5,Bachelor’s,55.24,0,0
3003,4,Bachelor’s,82.88,5,1
3004,2,Bachelor’s,50.78,0,0
3005,5,Bachelor’s,83.73,2,1
3006,5,Master’s,73.6,0,1
3007,19,Bachelor’s,73.98,0,0
3008,2,Bachelor’s,65.26,1,0
3009,1,Bachelor’s,75.44,0,0
3010,4,Master’s,91.02,1,1
3011,20,High School,76.2,1,1
3012,2,Bachelor’s,67.52,1,0
3013,5,Bachelor’s,78.13,1,1
3014,7,High School,72.75,0,1
3015,19,Bachelor’s,57.35,0,1
3016,15,Bachelor’s,68.59,1,1
3017,2,High School,62.61,0,0
3018,5,Master’s,83.6,1,1
3019,2,High School,71.66,1,0
3020,7,Bachelor’s,65.8,0,1
3021,2,Bachelor’s,84.92,0,1
3022,5,Master’s,56.23,1,1
3023,9,Bachelor’s,69.74,0,1
3024,5,Bachelor’s,68.08,3,1
3025,2,Bachelor’s,71.01,1,0
3026,0,Master’s,73.12,0,1
3027,2,Master’s,80.92,0,1
3028,8,High School,62.22,0,1
3029,2,Bachelor’s,77.66,1,0
3030,6,Bachelor’s,84.33,1,0
3031,3,Master’s,66.25,2,1
3032,5,Bachelor’s,57.38,1,1
3033,5,Master’s,84.94,0,0
3034,1,Bachelor’s,70.66,0,0
3035,8,Bachelor’s,75.73,1,1
3036,5,Bachelor’s,74.53,1,0
3037,3,Bachelor’s,56.04,1,0
3038,14,Master’s,77.45,1,1
3039,3,Master’s,76.48,0,0
3040,8,Bachelor’s,78.36,2,1
3041,1,High School,62.7,0,0
3042,10,Master’s,68.93,0,1
3043,15,Master’s,59.16,0,1
3044,3,Bachelor’s,84.24,2,1
3045,2,Bachelor’s,64.37,2,0
3046,3,Bachelor’s,83.64,1,1
3047,4,Bachelor’s,69.2,0,0
3048,4,Bachelor’s,50.14,1,0
3049,2,High School,69.19,2,0
3050,5,High School,78.57,1,1
3051,5,Bachelor’s,55.99,1,1
3052,0,Bachelor’s,70.8,0,0
3053,0,Master’s,72.11,2,1
3054,3,Master’s,79.07,0,0
3055,3,Bachelor’s,82.44,2,1
3056,4,Bachelor’s,78.52,1,1
3057,3,Bachelor’s,78.28,0,0
3058,8,PhD,83.66,0,1
3059,0,Master’s,67.11,1,0
3060,10,High School,55.62,0,1
3061,4,High School,63.44,2,0
3062,5,Master’s,79.99,3,1
3063,9,High School,68.96,1,1
3064,4,Bachelor’s,60.11,1,0
3065,5,Bachelor’s,80.68,0,1
3066,5,High School,76.0,0,1
3067,3,Bachelor’s,67.98,0,0
3068,0,Master’s,66.81,0,0
3069,5,High School,58.98,0,0
3070,6,Bachelor’s,78.88,1,1
3071,5,Master’s,80.81,0,0
3072,2,High School,77.47,0,0
3073,1,Master’s,48.39,1,0
3074,17,High School,62.18,2,1
3075,8,Master’s,74.15,0,1
3076,7,Bachelor’s,70.89,1,1
3077,5,Master’s,68.06,0,0
3078,2,PhD,75.17,2,1
3079,14,High School,71.39,2,0
3080,7,Bachelor’s,48.55,1,1
3081,2,Master’s,93.22,1,1
3082,1,Bachelor’s,60.53,2,0
3083,3,Master’s,91.42,1,1
3084,7,Bachelor’s,58.52,1,1
3085,2,Master’s,73.24,0,0
3086,2,Bachelor’s,68.86,0,0
3087,16,Bachelor’s,78.39,1,1
3088,7,Master’s,52.92,0,0
3089,2,PhD,65.89,2,1
3090,15,Bachelor’s,60.84,1,1
3091,0,High School,62.09,0,0
3092,18,Master’s,72.18,0,0
3093,1,Bachelor’s,87.48,1,0
3094,5,Bachelor’s,79.58,1,0
3095,3,High School,79.0,0,0
3096,3,High School,79.15,0,0
3097,6,High School,73.26,4,1
3098,3,Bachelor’s,83.61,0,1
3099,3,Bachelor’s,85.32,0,0
3100,5,Master’s,71.77,1,1
3101,8,Bachelor’s,85.17,0,1
3102,1,Master’s,58.69,0,0
3103,0,Bachelor’s,84.92,0,1
3104,18,Bachelor’s,67.46,2,1
3105,3,Bachelor’s,72.04,1,1
3106,8,PhD,63.13,1,1
3107,1,High School,74.65,0,0
3108,6,PhD,87.15,0,1
3109,7,Bachelor’s,82.92,0,1
3110,2,Bachelor’s,76.61,1,0
3111,20,Bachelor’s,64.04,0,1
3112,9,High School,79.25,1,1
3113,4,PhD,78.88,0,0
3114,0,Bachelor’s,62.08,0,0
3115,0,Bachelor’s,51.36,2,0
3116,7,PhD,97.45,0,1
3117,5,High School,65.31,3,1
3118,14,High School,49.92,1,1
3119,5,High School,76.72,0,1
3120,7,Bachelor’s,68.52,1,1
3121,11,Bachelor’s,59.71,2,1
3122,4,High School,79.36,2,0
3123,5,Bachelor’s,71.18,0,1
3124,3,Master’s,83.54,1,1
3125,0,Master’s,70.68,0,0
3126,4,Bachelor’s,80.41,1,0
3127,0,Bachelor’s,58.95,0,0
3128,8,Master’s,73.77,1,1
3129,7,Bachelor’s,69.46,5,1
3130,7,Bachelor’s,62.92,0,1
3131,8,Bachelor’s,75.6,0,1
3132,4,Bachelor’s,50.14,0,0
3133,2,Master’s,79.65,0,0
3134,8,Master’s,62.0,0,1
3135,9,High School,46.19,0,1
3136,10,Bachelor’s,43.52,0,1
3137,5,Master’s,79.46,1,1
3138,10,Bachelor’s,51.99,0,0
3139,1,Master’s,58.54,1,0
3140,10,Master’s,74.36,1,1
3141,2,Master’s,80.47,3,1
3142,13,High School,84.35,0,1
3143,1,PhD,86.63,0,1
3144,15,Bachelor’s,68.53,2,1
3145,2,Bachelor’s,73.18,0,0
3146,2,Master’s,69.44,1,0
3147,0,Bachelor’s,77.87,0,0
3148,5,High School,61.61,0,1
3149,5,High School,68.4,3,1
3150,4,Bachelor’s,64.81,0,0
3151,4,Master’s,75.19,2,1
3152,8,Master’s,59.83,0,1
3153,5,Master’s,75.74,0,1
3154,14,Bachelor’s,45.56,2,1
3155,7,Master’s,75.75,0,1
3156,10,Bachelor’s,63.73,1,1
3157,17,Master’s,80.85,0,1
3158,5,Master’s,66.11,1,1
3159,4,Master’s,85.92,0,1
3160,0,High School,68.54,1,0
3161,5,Bachelor’s,66.61,2,0
3162,5,High School,59.33,1,1
3163,6,Bachelor’s,78.63,0,0
3164,1,Bachelor’s,56.7,1,0
3165,1,Bachelor’s,69.86,0,0
3166,3,Master’s,67.18,0,0
3167,3,Master’s,85.24,1,1
3168,5,Bachelor’s,85.38,0,1
3169,9,Bachelor’s,75.67,0,1
3170,16,Bachelor’s,68.7,1,1
3171,8,Master’s,83.91,0,1
3172,10,High School,81.76,3,1
3173,3,High School,74.32,1,0
3174,3,Master’s,74.1,0,0
3175,1,High School,69.37,0,0
3176,6,Bachelor’s,85.55,0,0
3177,5,Bachelor’s,76.58,0,1
3178,5,High School,63.01,0,1
3179,0,Bachelor’s,81.83,1,1
3180,3,Bachelor’s,83.64,1,1
3181,1,Bachelor’s,75.28,1,0
3182,5,High School,76.04,1,1
3183,2,Bachelor’s,69.78,5,0
3184,2,Master’s,88.69,1,1
3185,0,Bachelor’s,70.82,0,0
3186,3,Bachelor’s,66.68,1,0
3187,7,High School,89.05,0,1
3188,12,High School,64.42,1,1
3189,1,PhD,64.08,2,1
3190,6,Master’s,83.66,0,1
3191,9,High School,58.06,0,1
3192,3,PhD,71.81,1,1
3193,7,Bachelor’s,73.2,1,1
3194,3,Bachelor’s,78.46,0,0
3195,3,Bachelor’s,61.16,0,1
3196,6,Master’s,73.46,1,1
3197,9,Bachelor’s,65.37,0,0
3198,2,High School,82.36,2,1
3199,2,Master’s,67.02,0,1
3200,1,Bachelor’s,84.47,0,1
3201,4,Master’s,74.16,4,0
3202,4,High School,68.92,0,0
3203,2,Master’s,70.99,0,0
3204,0,High School,91.66,1,1
3205,3,Bachelor’s,66.83,0,0
3206,4,High School,66.14,3,0
3207,3,Bachelor’s,61.03,0,1
3208,4,Bachelor’s,78.55,0,0
3209,1,Bachelor’s,57.81,1,0
3210,0,Bachelor’s,84.19,0,1
3211,3,Master’s,90.86,0,1
3212,14,Bachelor’s,70.38,1,1
3213,0,High School,66.13,0,0
3214,3,Bachelor’s,73.19,3,0
3215,1,High School,53.03,0,0
3216,5,Bachelor’s,80.42,0,1
3217,7,Bachelor’s,54.82,0,1
3218,5,High School,57.01,0,1
3219,9,PhD,78.44,2,1
3220,19,Bachelor’s,81.81,1,1
3221,3,Bachelor’s,55.41,0,0
3222,6,Master’s,82.67,1,1
3223,0,Bachelor’s,70.79,1,0
3224,1,High School,77.03,0,0
3225,2,High School,66.49,1,0
3226,5,Bachelor’s,65.12,0,1
3227,5,Master’s,64.41,1,1
3228,3,High School,78.81,1,0
3229,6,Bachelor’s,86.63,1,1
3230,4,High School,55.22,1,0
3231,19,Master’s,83.56,0,1
3232,11,High School,89.58,0,1
3233,10,Bachelor’s,69.59,3,0
3234,9,Bachelor’s,72.55,2,1
3235,5,Bachelor’s,65.78,5,1
3236,13,High School,65.1,1,1
3237,1,Master’s,71.98,2,1
3238,5,High School,79.58,1,1
3239,19,Bachelor’s,87.79,0,1
3240,10,Bachelor’s,71.0,0,1
3241,0,Bachelor’s,71.21,1,0
3242,8,High School,66.31,0,1
3243,4,Master’s,77.63,0,0
3244,5,Master’s,74.97,1,0
3245,2,Master’s,71.3,1,0
3246,3,Bachelor’s,66.08,2,0
3247,10,Master’s,74.92,1,1
3248,9,Bachelor’s,58.0,0,1
3249,10,Bachelor’s,61.16,2,1
3250,9,Master’s,70.13,3,1
3251,4,High School,69.92,3,0
3252,1,Bachelor’s,71.62,0,0
3253,4,High School,79.26,1,0
3254,5,Bachelor’s,58.25,1,1
3255,2,Bachelor’s,75.92,0,0
3256,3,Bachelor’s,76.23,0,0
3257,10,Bachelor’s,73.57,1,1
3258,1,High School,73.34,2,0
3259,6,Bachelor’s,75.89,0,1
3260,0,Master’s,80.43,1,1
3261,9,Master’s,78.75,1,1
3262,1,Master’s,70.61,2,1
3263,1,Bachelor’s,70.64,2,0
3264,3,Master’s,75.82,0,0
3265,6,Bachelor’s,67.56,0,1
3266,7,Bachelor’s,54.02,0,1
3267,2,High School,100.0,0,1
3268,6,Master’s,66.25,2,1
3269,2,Master’s,72.47,0,0
3270,5,High School,63.93,1,1
3271,0,Bachelor’s,57.86,0,0
3272,7,High School,85.81,0,1
3273,5,High School,83.42,1,1
3274,7,High School,59.0,0,1
3275,8,Master’s,81.19,0,1
3276,5,PhD,78.32,0,1
3277,4,Master’s,67.99,1,0
3278,13,Bachelor’s,79.84,0,1
3279,3,Bachelor’s,67.02,1,0
3280,1,Bachelor’s,83.45,2,1
3281,2,PhD,62.68,0,0
3282,6,Master’s,89.73,2,1
3283,10,Bachelor’s,81.57,2,0
3284,4,Bachelor’s,81.49,0,1
3285,9,High School,73.69,1,1
3286,13,Bachelor’s,93.67,2,0
3287,2,High School,67.47,0,0
3288,2,High School,58.2,5,0
3289,6,Bachelor’s,86.93,0,1
3290,10,Bachelor’s,64.45,1,0
3291,6,Bachelor’s,64.46,2,1
3292,6,PhD,64.86,2,1
3293,6,Bachelor’s,63.46,1,0
3294,3,Master’s,80.87,0,0
3295,5,Master’s,90.39,1,1
3296,2,Bachelor’s,74.37,0,0
3297,1,Bachelor’s,85.06,2,1
3298,4,Bachelor’s,68.29,2,0
3299,7,High School,74.92,2,1
3300,4,Bachelor’s,53.64,0,0
3301,5,Bachelor’s,78.72,0,1
3302,3,Master’s,68.93,1,0
3303,7,Bachelor’s,51.12,0,1
3304,20,Bachelor’s,59.87,0,1
3305,2,Bachelor’s,68.02,2,0
3306,7,PhD,83.64,1,1
3307,2,Master’s,74.13,3,0
3308,4,Bachelor’s,80.91,2,1
3309,5,High School,81.79,1,1
3310,5,High School,82.49,0,1
3311,0,Master’s,73.27,2,0
3312,2,Master’s,94.92,0,0
3313,5,PhD,73.49,4,0
3314,10,High School,75.33,1,1
3315,10,PhD,55.8,0,0
3316,5,Bachelor’s,57.03,0,1
3317,13,High School,71.94,0,1
3318,4,Master’s,60.6,0,1
3319,8,Master’s,67.28,0,1
3320,4,Bachelor’s,75.49,1,0
3321,4,Bachelor’s,70.54,2,0
3322,1,Master’s,66.6,3,1
3323,10,Bachelor’s,71.75,1,1
3324,5,Bachelor’s,61.67,0,1
3325,14,Bachelor’s,61.58,0,1
3326,1,Bachelor’s,50.54,2,0
3327,4,High School,65.58,1,0
3328,12,High School,75.99,1,1
3329,0,High School,90.0,2,1
3330,5,Bachelor’s,77.76,0,0
3331,7,Master’s,83.82,0,1
3332,0,Bachelor’s,55.25,1,0
3333,8,Master’s,70.12,4,0
3334,9,Bachelor’s,70.29,1,1
3335,10,Bachelor’s,83.54,0,1
3336,9,Bachelor’s,55.86,1,1
3337,5,Bachelor’s,75.59,1,1
3338,12,High School,65.81,0,1
3339,7,Bachelor’s,84.85,0,1
3340,0,High School,68.62,0,0
3341,4,High School,52.46,1,1
3342,8,Master’s,77.31,1,1
3343,4,Master’s,82.6,0,0
3344,6,Master’s,85.04,0,1
3345,0,Bachelor’s,76.48,1,0
3346,0,Master’s,74.79,0,0
3347,1,Bachelor’s,68.22,0,0
3348,0,Master’s,76.82,0,0
3349,4,Bachelor’s,67.12,0,1
3350,1,Bachelor’s,67.93,0,0
3351,5,Bachelor’s,73.05,0,0
3352,6,Bachelor’s,64.23,0,1
3353,0,Bachelor’s,85.98,2,1
3354,9,Bachelor’s,53.31,1,1
3355,6,Master’s,77.96,0,1
3356,2,Bachelor’s,76.44,3,0
3357,3,Bachelor’s,59.54,1,0
3358,2,Bachelor’s,77.5,1,0
3359,18,Master’s,75.66,1,1
3360,10,Bachelor’s,43.45,3,1
3361,4,Master’s,60.93,2,1
3362,0,Master’s,64.99,0,0
3363,3,High School,86.39,0,1
3364,10,Bachelor’s,72.22,1,1
3365,10,Master’s,79.07,0,0
3366,2,Bachelor’s,66.38,0,0
3367,8,Master’s,72.47,1,1
3368,7,Master’s,73.16,0,1
3369,5,High School,75.93,2,1
3370,0,Bachelor’s,64.0,0,0
3371,1,Bachelor’s,69.98,0,0
3372,5,High School,59.89,1,1
3373,1,Master’s,79.98,1,1
3374,5,Master’s,61.74,0,0
3375,10,Bachelor’s,66.72,1,1
3376,7,Bachelor’s,76.58,1,1
3377,0,PhD,68.47,1,1
3378,3,Master’s,80.92,0,1
3379,5,High School,89.29,2,0
3380,2,Bachelor’s,77.35,0,0
3381,7,Bachelor’s,74.35,1,1
3382,1,Bachelor’s,70.93,0,0
3383,3,Master’s,70.32,1,0
3384,10,High School,71.17,2,0
3385,1,Bachelor’s,77.38,1,0
3386,7,Bachelor’s,73.42,0,1
3387,13,Bachelor’s,65.49,0,1
3388,6,PhD,54.91,1,1
3389,4,Bachelor’s,75.8,3,0
3390,4,Bachelor’s,71.52,0,1
3391,4,PhD,84.64,5,1
3392,7,Bachelor’s,72.52,1,1
3393,0,Master’s,62.12,0,0
3394,8,High School,77.01,0,1
3395,1,Master’s,71.56,1,0
3396,2,Bachelor’s,76.07,2,0
3397,10,High School,60.32,2,0
3398,2,Bachelor’s,66.97,0,0
3399,9,Bachelor’s,63.08,0,1
3400,0,High School,64.0,0,0
3401,1,Bachelor’s,71.33,3,1
3402,5,Master’s,73.23,1,1
3403,7,Master’s,98.68,0,1
3404,1,Master’s,82.19,0,1
3405,1,Bachelor’s,67.82,1,0
3406,5,PhD,83.61,1,1
3407,10,Bachelor’s,59.55,1,1
3408,9,Bachelor’s,60.03,1,1
3409,5,Master’s,86.44,0,1
3410,9,Master’s,70.82,1,1
3411,6,Master’s,82.88,0,1
3412,0,Bachelor’s,70.41,0,0
3413,9,PhD,68.06,0,1
3414,10,Bachelor’s,78.79,0,1
3415,7,Master’s,72.09,0,1
3416,7,Bachelor’s,74.7,2,1
3417,2,Bachelor’s,65.16,1,1
3418,9,Bachelor’s,78.05,5,1
3419,13,Bachelor’s,61.47,2,1
3420,5,Master’s,65.45,0,1
3421,5,Bachelor’s,78.24,0,1
3422,0,Bachelor’s,67.57,0,0
3423,7,Master’s,86.53,0,1
3424,0,PhD,69.56,4,1
3425,1,Bachelor’s,52.01,0,0
3426,10,Master’s,77.5,0,1
3427,4,High School,76.91,1,0
3428,6,Master’s,74.25,1,0
3429,5,Bachelor’s,64.18,1,1
3430,1,Master’s,54.95,1,0
3431,3,High School,62.27,1,0
3432,2,Bachelor’s,64.35,0,0
3433,10,Master’s,82.12,0,1
3434,5,Bachelor’s,62.7,2,1
3435,7,Bachelor’s,57.8,1,1
3436,10,Bachelor’s,77.49,0,1
3437,5,Master’s,86.19,2,1
3438,4,Master’s,97.21,0,1
3439,4,Bachelor’s,73.42,1,0
3440,6,Bachelor’s,80.83,1,1
3441,1,Bachelor’s,76.77,0,0
3442,0,Master’s,64.19,3,1
3443,5,Bachelor’s,71.44,0,1
3444,1,Bachelor’s,58.41,2,0
3445,7,Bachelor’s,69.56,0,1
3446,3,Bachelor’s,79.87,2,0
3447,2,Bachelor’s,64.21,2,1
3448,8,Bachelor’s,58.89,0,1
3449,8,Bachelor’s,71.52,1,1
3450,4,Bachelor’s,63.14,2,0
3451,10,High School,42.94,1,1
3452,5,Bachelor’s,64.85,0,1
3453,3,Bachelor’s,55.43,0,0
3454,20,Bachelor’s,87.26,0,1
3455,5,High School,69.93,0,1
3456,5,High School,77.36,0,1
3457,1,Master’s,71.68,1,0
3458,1,Master’s,81.13,0,0
3459,10,Bachelor’s,63.9,1,1
3460,7,Master’s,74.76,0,1
3461,6,High School,53.69,2,1
3462,4,Bachelor’s,77.32,0,0
3463,5,Bachelor’s,89.8,0,1
3464,3,PhD,77.23,0,0
3465,5,Bachelor’s,66.78,0,1
3466,1,Master’s,83.01,0,1
3467,2,Master’s,60.7,2,1
3468,6,Bachelor’s,65.09,0,1
3469,2,Bachelor’s,74.15,0,0
3470,5,Bachelor’s,65.25,1,1
3471,1,High School,61.28,1,0
3472,3,Master’s,68.37,2,1
3473,9,Bachelor’s,86.28,0,1
3474,3,Master’s,75.21,0,0
3475,4,High School,84.57,0,0
3476,2,Bachelor’s,65.35,0,0
3477,6,Master’s,71.7,0,1
3478,0,High School,72.84,0,0
3479,5,Master’s,73.91,1,1
3480,2,Bachelor’s,80.32,0,1
3481,0,Bachelor’s,67.51,0,0
3482,3,Bachelor’s,60.19,3,0
3483,3,Bachelor’s,71.74,0,0
3484,8,Bachelor’s,82.61,2,0
3485,5,PhD,83.86,0,1
3486,16,Bachelor’s,72.94,1,1
3487,4,Bachelor’s,76.09,0,0
3488,3,Bachelor’s,70.56,2,0
3489,16,High School,59.09,1,1
3490,4,Bachelor’s,91.5,0,1
3491,3,Bachelor’s,51.47,0,1
3492,9,Master’s,77.0,3,1
3493,16,Bachelor’s,79.61,1,1
3494,6,High School,69.29,1,1
3495,5,Bachelor’s,66.35,0,1
3496,4,Master’s,84.02,2,1
3497,4,High School,61.04,2,0
3498,4,Bachelor’s,72.71,0,0
3499,1,Master’s,67.2,1,0
3500,5,Master’s,79.01,0,1
3501,2,Master’s,89.44,1,1
3502,7,Master’s,64.74,2,1
3503,3,Bachelor’s,83.54,0,1
3504,3,Bachelor’s,69.05,2,0
3505,4,Bachelor’s,66.81,2,0
3506,14,Bachelor’s,65.09,2,1
3507,2,Bachelor’s,82.19,2,1
3508,1,Bachelor’s,58.89,0,0
3509,5,Bachelor’s,60.72,1,1
3510,13,Bachelor’s,87.43,0,1
3511,6,Master’s,76.42,1,1
3512,0,Bachelor’s,74.39,1,0
3513,1,High School,68.18,0,0
3514,4,Bachelor’s,70.36,0,0
3515,10,High School,73.81,0,1
3516,5,Master’s,73.91,1,1
3517,10,Bachelor’s,70.85,2,1
3518,4,Bachelor’s,67.98,1,0
3519,18,Bachelor’s,85.53,0,1
3520,4,High School,59.06,0,0
3521,9,Bachelor’s,68.83,0,1
3522,7,Bachelor’s,74.66,0,1
3523,5,Bachelor’s,81.85,1,1
3524,5,Master’s,93.17,0,0
3525,12,Bachelor’s,45.83,1,1
3526,10,Master’s,78.8,2,0
3527,2,Bachelor’s,68.5,0,0
3528,1,Bachelor’s,73.63,2,0
3529,16,Bachelor’s,70.81,3,1
3530,1,Bachelor’s,93.41,0,1
3531,9,Bachelor’s,73.08,2,1
3532,9,High School,68.23,0,1
3533,9,Bachelor’s,58.24,2,1
3534,3,Bachelor’s,68.49,1,0
3535,4,High School,76.45,0,1
3536,2,Bachelor’s,70.74,1,0
3537,3,Bachelor’s,84.77,0,1
3538,5,Bachelor’s,80.11,0,1
3539,7,Bachelor’s,78.93,4,1
3540,8,Bachelor’s,58.52,0,1
3541,0,Bachelor’s,73.66,0,0
3542,15,High School,75.21,2,1
3543,6,Master’s,57.84,3,1
3544,0,Bachelor’s,88.89,0,1
3545,4,Bachelor’s,78.73,0,0
3546,3,Master’s,89.41,1,0
3547,18,Bachelor’s,55.26,2,1
3548,3,Bachelor’s,76.36,1,0
3549,4,High School,72.8,1,0
3550,1,Bachelor’s,66.1,1,1
3551,1,Bachelor’s,69.43,1,0
3552,4,Master’s,80.41,0,1
3553,0,Bachelor’s,64.27,1,0
3554,5,Bachelor’s,61.56,1,1
3555,6,Bachelor’s,54.74,0,1
3556,12,Bachelor’s,63.1,1,1
3557,2,Bachelor’s,68.0,2,0
3558,2,Bachelor’s,71.59,1,0
3559,3,High School,49.09,1,1
3560,3,Bachelor’s,69.71,1,0
3561,5,High School,63.92,1,1
3562,1,Bachelor’s,74.07,2,0
3563,1,High School,62.87,0,0
3564,7,Master’s,91.55,0,1
3565,8,High School,73.93,0,1
3566,5,Bachelor’s,68.19,2,1
3567,2,Master’s,85.38,1,1
3568,0,Master’s,77.69,0,1
3569,5,Bachelor’s,76.16,0,1
3570,5,Master’s,73.22,2,1
3571,6,Master’s,64.3,0,1
3572,2,High School,72.84,1,0
3573,6,Bachelor’s,81.43,0,0
3574,0,Master’s,71.55,0,0
3575,1,Master’s,83.62,1,1
3576,0,Bachelor’s,51.66,0,0
3577,20,Master’s,72.33,1,0
3578,9,High School,79.53,1,1
3579,2,Bachelor’s,68.7,1,0
3580,2,Master’s,75.42,0,1
3581,7,Bachelor’s,72.12,0,0
3582,2,Bachelor’s,73.59,0,0
3583,10,Bachelor’s,78.44,0,1
3584,0,Master’s,84.8,0,1
3585,4,High School,66.65,1,0
3586,1,Bachelor’s,71.21,1,0
3587,0,Bachelor’s,68.93,3,0
3588,4,Bachelor’s,73.16,3,0
3589,4,PhD,63.28,0,0
3590,5,High School,74.7,0,1
3591,2,Bachelor’s,91.65,0,1
3592,8,Bachelor’s,83.17,2,1
3593,4,Bachelor’s,63.5,1,0
3594,1,Bachelor’s,65.48,0,0
3595,1,Master’s,70.75,0,0
3596,2,Bachelor’s,63.36,0,0
3597,8,Master’s,77.49,1,1
3598,10,Master’s,71.45,0,1
3599,1,Bachelor’s,78.68,0,0
3600,3,Master’s,75.48,4,1
3601,14,PhD,79.36,2,1
3602,17,Bachelor’s,76.67,2,1
3603,9,High School,84.43,0,1
3604,6,High School,72.13,3,1
3605,10,Master’s,74.54,0,1
3606,2,Master’s,85.45,0,1
3607,0,Bachelor’s,71.38,3,0
3608,1,Master’s,76.87,0,0
3609,7,Bachelor’s,73.79,0,1
3610,0,Master’s,68.33,1,0
3611,5,Master’s,68.04,2,1
3612,8,High School,64.58,0,1
3613,11,Bachelor’s,70.91,0,1
3614,5,Master’s,69.36,2,1
3615,9,Bachelor’s,80.86,0,1
3616,2,Master’s,83.03,0,1
3617,4,Master’s,80.39,1,1
3618,2,Master’s,71.67,0,0
3619,9,High School,62.42,3,1
3620,6,Bachelor’s,72.77,0,1
3621,7,Bachelor’s,73.17,1,1
3622,9,Master’s,77.52,1,0
3623,0,Bachelor’s,74.49,2,0
3624,5,Master’s,60.92,2,1
3625,5,Bachelor’s,75.01,3,1
3626,4,Bachelor’s,76.14,2,0
3627,8,Master’s,83.62,0,0
3628,0,Bachelor’s,58.21,2,0
3629,5,Bachelor’s,68.58,0,1
3630,5,High School,76.08,4,1
3631,7,High School,84.47,1,1
3632,5,High School,82.72,2,1
3633,7,Master’s,79.03,0,0
3634,8,Master’s,81.5,0,1
3635,4,Master’s,68.54,0,1
3636,2,Bachelor’s,80.26,0,1
3637,8,Bachelor’s,74.53,2,1
3638,19,Bachelor’s,65.7,0,1
3639,5,High School,66.78,3,1
3640,4,Bachelor’s,74.71,0,0
3641,9,Master’s,77.43,1,1
3642,10,Bachelor’s,64.06,0,1
3643,8,Master’s,82.54,0,1
3644,18,Bachelor’s,49.41,1,1
3645,8,Bachelor’s,85.23,0,1
3646,8,Bachelor’s,68.14,0,1
3647,0,PhD,61.79,2,1
3648,3,Bachelor’s,79.87,0,0
3649,1,Bachelor’s,82.51,1,1
3650,4,Bachelor’s,63.77,1,0
3651,0,High School,63.46,0,0
3652,0,High School,76.29,1,0
3653,5,Bachelor’s,92.25,2,1
3654,5,Master’s,75.9,0,1
3655,3,Master’s,64.11,1,0
3656,4,Bachelor’s,95.16,1,1
3657,13,Bachelor’s,61.24,0,1
3658,4,High School,80.27,0,0
3659,9,High School,74.35,0,1
3660,3,PhD,73.71,5,1
3661,1,Bachelor’s,82.5,0,1
3662,4,PhD,58.24,1,0
3663,4,Bachelor’s,77.46,0,0
3664,2,Bachelor’s,60.03,2,0
3665,10,Master’s,75.88,0,1
3666,5,Bachelor’s,79.1,0,1
3667,5,High School,61.58,0,0
3668,2,Bachelor’s,65.56,1,0
3669,1,Bachelor’s,64.54,0,0
3670,0,Bachelor’s,68.17,0,0
3671,10,Bachelor’s,53.03,0,1
3672,8,Master’s,60.58,1,1
3673,3,Bachelor’s,70.47,0,1
3674,5,Master’s,68.0,0,1
3675,5,High School,81.61,1,1
3676,5,Bachelor’s,86.08,0,1
3677,2,Bachelor’s,66.88,0,0
3678,3,PhD,94.12,0,1
3679,7,Bachelor’s,72.04,0,1
3680,7,Bachelor’s,76.77,0,1
3681,1,PhD,79.03,1,1
3682,0,Master’s,84.0,1,1
3683,2,Bachelor’s,56.8,0,0
3684,9,Bachelor’s,81.2,0,1
3685,0,Bachelor’s,72.96,1,0
3686,4,Master’s,76.6,0,0
3687,7,High School,69.61,0,1
3688,7,Master’s,84.27,0,1
3689,4,High School,76.52,0,0
3690,10,Bachelor’s,74.63,0,1
3691,5,Master’s,69.13,0,1
3692,0,Bachelor’s,68.38,1,0
3693,5,High School,54.88,1,1
3694,15,Master’s,70.86,2,1
3695,4,PhD,73.21,0,0
3696,5,Bachelor’s,72.31,1,1
3697,3,Master’s,55.77,1,0
3698,7,Bachelor’s,69.24,0,1
3699,1,Bachelor’s,56.93,0,0
3700,0,Master’s,50.07,1,0
3701,8,PhD,77.68,0,0
3702,0,Bachelor’s,38.59,0,0
3703,2,Bachelor’s,64.88,0,0
3704,5,Bachelor’s,85.46,1,1
3705,3,High School,86.94,4,1
3706,9,High School,78.57,0,1
3707,10,PhD,81.78,0,1
3708,1,Master’s,81.07,0,1
3709,15,Bachelor’s,74.22,0,1
3710,0,Bachelor’s,67.83,0,0
3711,14,Master’s,70.04,2,1
3712,1,High School,61.44,0,1
3713,6,Bachelor’s,72.56,1,1
3714,2,Bachelor’s,78.57,2,0
3715,1,Bachelor’s,69.21,0,0
3716,7,Master’s,76.44,0,0
